LID,BPID,FPID,BLID,FLID
20186,52939,52940,20186,20187
20187,52941,52942,20187,20188
20188,52943,52944,20188,20189
20189,52945,52946,20189,20190
20190,52947,52948,20190,20191
20191,52949,52950,20191,20192
20192,52951,52952,20192,20193
20193,52953,52954,20193,20194
20194,52955,52956,20194,20195
20195,52957,52958,20195,20196
20196,52959,52960,20196,20197
20197,52961,52962,20197,20198
20198,52963,52964,20198,20199
20199,52965,52966,20199,20200
20200,52967,52968,20200,20201
20201,52969,52970,20201,20202
20202,52971,52972,20202,20203
20203,52973,52974,20203,20204
20204,52975,52976,20204,20205
20205,52977,52978,20205,20206
20206,52979,52980,20206,20207
20207,52981,52982,20207,20208
20208,52983,52984,20208,20209
20209,52985,52986,20209,20210
20210,52987,52988,20210,20211
20211,52989,52990,20211,20212
20212,52991,52992,20212,20213
20213,52993,52994,20213,20214
20214,52995,52996,20214,20215
20215,52997,52998,20215,20216
20216,52999,53000,20216,20217
20217,53001,53002,20217,20218
20218,53003,53004,20218,20219
20219,53005,53006,20219,20220
20220,53007,53008,20220,20221
20221,53009,53010,20221,20222
20222,53011,53012,20222,20223
20223,53013,53014,20223,20224
20224,53015,53016,20224,20225
20225,53017,53018,20225,20226
20226,53019,53020,20226,20227
20227,53021,53022,20227,20228
20228,53023,53024,20228,20229
20229,53025,53026,20229,20230
20230,53027,53028,20230,20231
20231,53029,53030,20231,20232
20232,53031,53032,20232,20233
20233,53033,53034,20233,20234
20234,53035,53036,20234,20235
20235,53037,53038,20235,20236
20236,53039,53040,20236,20237
20237,53041,53042,20237,20238
20238,53043,53044,20238,20239
20239,53045,53046,20239,20240
20240,53047,53048,20240,20241
20241,53049,53050,20241,20242
20242,53051,53052,20242,20243
20243,53053,53054,20243,20244
20244,53055,53056,20244,0
20245,53057,53058,0,20246
20246,53059,53060,20246,20247
20247,53061,53062,20247,20248
20248,53063,53064,20248,20249
20249,53065,53066,20249,20250
20250,53067,53068,20250,20251
20251,53069,53070,20251,20252
20252,53071,53072,20252,20253
20253,53073,53074,20253,20254
20254,53075,53076,20254,20255
20255,53077,53078,20255,20256
20256,53079,53080,20256,20257
20257,53081,53082,20257,20258
20258,53083,53084,20258,20259
20259,53085,53086,20259,20260
20260,53087,53088,20260,20261
20261,53089,53090,20261,20262
20262,53091,53092,20262,20263
20263,53093,53094,20263,20264
20264,53095,53096,20264,20265
20265,53097,53098,20265,20266
20266,53099,53100,20266,20267
20267,53101,53102,20267,20268
20268,53103,53104,20268,20269
20269,53105,53106,20269,20270
20270,53107,53108,20270,20271
20271,53109,53110,20271,20272
20272,53111,53112,20272,20273
20273,53113,53114,20273,20274
20274,53115,53116,20274,20275
20275,53117,53118,20275,20276
20276,53119,53120,20276,20277
20277,53121,53122,20277,20278
20278,53123,53124,20278,20279
20279,53125,53126,20279,20280
20280,53127,53128,20280,20281
20281,53129,53130,20281,20282
20282,53131,53132,20282,20283
20283,53133,53134,20283,20284
20284,53135,53136,20284,20285
20285,53137,53138,20285,20286
20286,53139,53140,20286,20287
20287,53141,53142,20287,20288
20288,53143,53144,20288,20289
20289,53145,53146,20289,0
20290,53147,53148,0,20291
20291,53149,53150,20291,20292
20292,53151,53152,20292,20293
20293,53153,53154,20293,20294
20294,53155,53156,20294,20295
20295,53157,53158,20295,20296
20296,53159,53160,20296,20297
20297,53161,53162,20297,20298
20298,53163,53164,20298,20299
20299,53165,53166,20299,20300
20300,53167,53168,20300,20301
20301,53169,53170,20301,20302
20302,53171,53172,20302,20303
20303,53173,53174,20303,20304
20304,53175,53176,20304,20305
20305,53177,53178,20305,20306
20306,53179,53180,20306,20307
20307,53181,53182,20307,20308
20308,53183,53184,20308,20309
20309,53185,53186,20309,20310
20310,53187,53188,20310,20311
20311,53189,53190,20311,20312
20312,53191,53192,20312,20313
20313,53193,53194,20313,20314
20314,53195,53196,20314,20315
20315,53197,53198,20315,20316
20316,53199,53200,20316,20317
20317,53201,53202,20317,20318
20318,53203,53204,20318,20319
20319,53205,53206,20319,20320
20320,53207,53208,20320,20321
20321,53209,53210,20321,20322
20322,53211,53212,20322,20323
20323,53213,53214,20323,20324
20324,53215,53216,20324,20325
20325,53217,53218,20325,20326
20326,53219,53220,20326,20327
20327,53221,53222,20327,20328
20328,53223,53224,20328,20329
20329,53225,53226,20329,20330
20330,53227,53228,20330,20331
20331,53229,53230,20331,20332
20332,53231,53232,20332,20333
20333,53233,53234,20333,20334
20334,53235,53236,20334,0
20335,53237,53238,0,20336
20336,53239,53240,20336,20337
20337,53241,53242,20337,0
20338,53243,53244,0,20339
20339,53245,53246,20339,20340
20340,53247,53248,20340,0
20341,53249,53250,0,20342
20342,53251,53252,20342,20343
20343,53253,53254,20343,20344
20344,53255,53256,20344,20345
20345,53257,53258,20345,20346
20346,53259,53260,20346,20347
20347,53261,53262,20347,20348
20348,53263,53264,20348,20349
20349,53265,53266,20349,20350
20350,53267,53268,20350,20351
20351,53269,53270,20351,20352
20352,53271,53272,20352,20353
20353,53273,53274,20353,20354
20354,53275,53276,20354,20355
20355,53277,53278,20355,20356
20356,53279,53280,20356,20357
20357,53281,53282,20357,20358
20358,53283,53284,20358,20359
20359,53285,53286,20359,20360
20360,53287,53288,20360,20361
20361,53289,53290,20361,20362
20362,53291,53292,20362,20363
20363,53293,53294,20363,20364
20364,53295,53296,20364,20365
20365,53297,53298,20365,20366
20366,53299,53300,20366,20367
20367,53301,53302,20367,20368
20368,53303,53304,20368,20369
20369,53305,53306,20369,20370
20370,53307,53308,20370,20371
20371,53309,53310,20371,20372
20372,53311,53312,20372,20373
20373,53313,53314,20373,20374
20374,53315,53316,20374,20375
20375,53317,53318,20375,20376
20376,53319,53320,20376,20377
20377,53321,53322,20377,20378
20378,53323,53324,20378,0
20379,53325,53326,0,20380
20380,53327,53328,20380,20381
20381,53329,53330,20381,20382
20382,53331,53332,20382,20383
20383,53333,53334,20383,20384
20384,53335,53336,20384,20385
20385,53337,53338,20385,20386
20386,53339,53340,20386,20387
20387,53341,53342,20387,20388
20388,53343,53344,20388,20389
20389,53345,53346,20389,20390
20390,53347,53348,20390,20391
20391,53349,53350,20391,20392
20392,53351,53352,20392,20393
20393,53353,53354,20393,20394
20394,53355,53356,20394,20395
20395,53357,53358,20395,20396
20396,53359,53360,20396,20397
20397,53361,53362,20397,20398
20398,53363,53364,20398,20399
20399,53365,53366,20399,20400
20400,53367,53368,20400,20401
20401,53369,53370,20401,20402
20402,53371,53372,20402,20403
20403,53373,53374,20403,20404
20404,53375,53376,20404,20405
20405,53377,53378,20405,20406
20406,53379,53380,20406,20407
20407,53381,53382,20407,20408
20408,53383,53384,20408,20409
20409,53385,53386,20409,20410
20410,53387,53388,20410,20411
20411,53389,53390,20411,20412
20412,53391,53392,20412,20413
20413,53393,53394,20413,20414
20414,53395,53396,20414,20415
20415,53397,53398,20415,20416
20416,53399,53400,20416,0
20417,53401,53402,0,20418
20418,53403,53404,20418,20419
20419,53405,53406,20419,20420
20420,53407,53408,20420,20421
20421,53409,53410,20421,20422
20422,53411,53412,20422,20423
20423,53413,53414,20423,20424
20424,53415,53416,20424,20425
20425,53417,53418,20425,20426
20426,53419,53420,20426,20427
20427,53421,53422,20427,20428
20428,53423,53424,20428,20429
20429,53425,53426,20429,20430
20430,53427,53428,20430,20431
20431,53429,53430,20431,20432
20432,53431,53432,20432,20433
20433,53433,53434,20433,20434
20434,53435,53436,20434,20435
20435,53437,53438,20435,20436
20436,53439,53440,20436,20437
20437,53441,53442,20437,20438
20438,53443,53444,20438,20439
20439,53445,53446,20439,20440
20440,53447,53448,20440,20441
20441,53449,53450,20441,20442
20442,53451,53452,20442,20443
20443,53453,53454,20443,20444
20444,53455,53456,20444,20445
20445,53457,53458,20445,20446
20446,53459,53460,20446,20447
20447,53461,53462,20447,20448
20448,53463,53464,20448,20449
20449,53465,53466,20449,20450
20450,53467,53468,20450,20451
20451,53469,53470,20451,20452
20452,53471,53472,20452,20453
20453,53473,53474,20453,20454
20454,53475,53476,20454,20455
20455,53477,53478,20455,0
20456,53479,53480,0,20457
20457,53481,53482,20457,20458
20458,53483,53484,20458,20459
20459,53485,53486,20459,20460
20460,53487,53488,20460,20461
20461,53489,53490,20461,20462
20462,53491,53492,20462,20463
20463,53493,53494,20463,20464
20464,53495,53496,20464,20465
20465,53497,53498,20465,20466
20466,53499,53500,20466,20467
20467,53501,53502,20467,20468
20468,53503,53504,20468,20469
20469,53505,53506,20469,20470
20470,53507,53508,20470,20471
20471,53509,53510,20471,20472
20472,53511,53512,20472,20473
20473,53513,53514,20473,20474
20474,53515,53516,20474,20475
20475,53517,53518,20475,20476
20476,53519,53520,20476,20477
20477,53521,53522,20477,20478
20478,53523,53524,20478,20479
20479,53525,53526,20479,20480
20480,53527,53528,20480,20481
20481,53529,53530,20481,20482
20482,53531,53532,20482,20483
20483,53533,53534,20483,20484
20484,53535,53536,20484,20485
20485,53537,53538,20485,20486
20486,53539,53540,20486,20487
20487,53541,53542,20487,20488
20488,53543,53544,20488,20489
20489,53545,53546,20489,20490
20490,53547,53548,20490,20491
20491,53549,53550,20491,20492
20492,53551,53552,20492,20493
20493,53553,53554,20493,20494
20494,53555,53556,20494,0
20495,53557,53558,0,20496
20496,53559,53560,20496,20497
20497,53561,53562,20497,20498
20498,53563,53564,20498,20499
20499,53565,53566,20499,20500
20500,53567,53568,20500,20501
20501,53569,53570,20501,20502
20502,53571,53572,20502,20503
20503,53573,53574,20503,20504
20504,53575,53576,20504,20505
20505,53577,53578,20505,20506
20506,53579,53580,20506,20507
20507,53581,53582,20507,20508
20508,53583,53584,20508,20509
20509,53585,53586,20509,20510
20510,53587,53588,20510,20511
20511,53589,53590,20511,20512
20512,53591,53592,20512,20513
20513,53593,53594,20513,20514
20514,53595,53596,20514,20515
20515,53597,53598,20515,20516
20516,53599,53600,20516,20517
20517,53601,53602,20517,20518
20518,53603,53604,20518,20519
20519,53605,53606,20519,20520
20520,53607,53608,20520,20521
20521,53609,53610,20521,0
20522,53611,53612,0,20523
20523,53613,53614,20523,20524
20524,53615,53616,20524,20525
20525,53617,53618,20525,20526
20526,53619,53620,20526,20527
20527,53621,53622,20527,20528
20528,53623,53624,20528,20529
20529,53625,53626,20529,20530
20530,53627,53628,20530,20531
20531,53629,53630,20531,20532
20532,53631,53632,20532,20533
20533,53633,53634,20533,20534
20534,53635,53636,20534,20535
20535,53637,53638,20535,20536
20536,53639,53640,20536,20537
20537,53641,53642,20537,20538
20538,53643,53644,20538,20539
20539,53645,53646,20539,20540
20540,53647,53648,20540,20541
20541,53649,53650,20541,20542
20542,53651,53652,20542,20543
20543,53653,53654,20543,20544
20544,53655,53656,20544,20545
20545,53657,53658,20545,20546
20546,53659,53660,20546,20547
20547,53661,53662,20547,20548
20548,53663,53664,20548,0
20549,53665,53666,0,20550
20550,53667,53668,20550,20551
20551,53669,53670,20551,20552
20552,53671,53672,20552,20553
20553,53673,53674,20553,20554
20554,53675,53676,20554,20555
20555,53677,53678,20555,20556
20556,53679,53680,20556,20557
20557,53681,53682,20557,20558
20558,53683,53684,20558,20559
20559,53685,53686,20559,20560
20560,53687,53688,20560,20561
20561,53689,53690,20561,20562
20562,53691,53692,20562,20563
20563,53693,53694,20563,20564
20564,53695,53696,20564,20565
20565,53697,53698,20565,20566
20566,53699,53700,20566,20567
20567,53701,53702,20567,20568
20568,53703,53704,20568,20569
20569,53705,53706,20569,20570
20570,53707,53708,20570,20571
20571,53709,53710,20571,20572
20572,53711,53712,20572,20573
20573,53713,53714,20573,20574
20574,53715,53716,20574,20575
20575,53717,53718,20575,20576
20576,53719,53720,20576,20577
20577,53721,53722,20577,0
20578,53723,53724,0,20579
20579,53725,53726,20579,20580
20580,53727,53728,20580,20581
20581,53729,53730,20581,20582
20582,53731,53732,20582,20583
20583,53733,53734,20583,20584
20584,53735,53736,20584,20585
20585,53737,53738,20585,20586
20586,53739,53740,20586,20587
20587,53741,53742,20587,20588
20588,53743,53744,20588,20589
20589,53745,53746,20589,20590
20590,53747,53748,20590,20591
20591,53749,53750,20591,20592
20592,53751,53752,20592,20593
20593,53753,53754,20593,20594
20594,53755,53756,20594,20595
20595,53757,53758,20595,20596
20596,53759,53760,20596,20597
20597,53761,53762,20597,20598
20598,53763,53764,20598,20599
20599,53765,53766,20599,20600
20600,53767,53768,20600,20601
20601,53769,53770,20601,20602
20602,53771,53772,20602,20603
20603,53773,53774,20603,20604
20604,53775,53776,20604,20605
20605,53777,53778,20605,20606
20606,53779,53780,20606,0
20607,53781,53782,0,20608
20608,53783,53784,20608,20609
20609,53785,53786,20609,20610
20610,53787,53788,20610,20611
20611,53789,53790,20611,20612
20612,53791,53792,20612,20613
20613,53793,53794,20613,20614
20614,53795,53796,20614,20615
20615,53797,53798,20615,20616
20616,53799,53800,20616,20617
20617,53801,53802,20617,20618
20618,53803,53804,20618,20619
20619,53805,53806,20619,20620
20620,53807,53808,20620,20621
20621,53809,53810,20621,20622
20622,53811,53812,20622,20623
20623,53813,53814,20623,20624
20624,53815,53816,20624,20625
20625,53817,53818,20625,20626
20626,53819,53820,20626,20627
20627,53821,53822,20627,20628
20628,53823,53824,20628,20629
20629,53825,53826,20629,20630
20630,53827,53828,20630,20631
20631,53829,53830,20631,20632
20632,53831,53832,20632,20633
20633,53833,53834,20633,20634
20634,53835,53836,20634,20635
20635,53837,53838,20635,20636
20636,53839,53840,20636,20637
20637,53841,53842,20637,20638
20638,53843,53844,20638,0
20639,53845,53846,0,20640
20640,53847,53848,20640,20641
20641,53849,53850,20641,20642
20642,53851,53852,20642,20643
20643,53853,53854,20643,20644
20644,53855,53856,20644,20645
20645,53857,53858,20645,20646
20646,53859,53860,20646,20647
20647,53861,53862,20647,20648
20648,53863,53864,20648,20649
20649,53865,53866,20649,20650
20650,53867,53868,20650,20651
20651,53869,53870,20651,20652
20652,53871,53872,20652,20653
20653,53873,53874,20653,20654
20654,53875,53876,20654,20655
20655,53877,53878,20655,20656
20656,53879,53880,20656,20657
20657,53881,53882,20657,20658
20658,53883,53884,20658,20659
20659,53885,53886,20659,20660
20660,53887,53888,20660,20661
20661,53889,53890,20661,20662
20662,53891,53892,20662,20663
20663,53893,53894,20663,20664
20664,53895,53896,20664,20665
20665,53897,53898,20665,20666
20666,53899,53900,20666,20667
20667,53901,53902,20667,20668
20668,53903,53904,20668,20669
20669,53905,53906,20669,20670
20670,53907,53908,20670,0
20671,53909,53910,0,20672
20672,53911,53912,20672,20673
20673,53913,53914,20673,20674
20674,53915,53916,20674,20675
20675,53917,53918,20675,20676
20676,53919,53920,20676,20677
20677,53921,53922,20677,20678
20678,53923,53924,20678,20679
20679,53925,53926,20679,20680
20680,53927,53928,20680,20681
20681,53929,53930,20681,20682
20682,53931,53932,20682,20683
20683,53933,53934,20683,20684
20684,53935,53936,20684,20685
20685,53937,53938,20685,20686
20686,53939,53940,20686,20687
20687,53941,53942,20687,20688
20688,53943,53944,20688,20689
20689,53945,53946,20689,20690
20690,53947,53948,20690,20691
20691,53949,53950,20691,20692
20692,53951,53952,20692,20693
20693,53953,53954,20693,20694
20694,53955,53956,20694,20695
20695,53957,53958,20695,20696
20696,53959,53960,20696,20697
20697,53961,53962,20697,20698
20698,53963,53964,20698,20699
20699,53965,53966,20699,20700
20700,53967,53968,20700,20701
20701,53969,53970,20701,20702
20702,53971,53972,20702,20703
20703,53973,53974,20703,0
20704,53975,53976,0,20705
20705,53977,53978,20705,20706
20706,53979,53980,20706,20707
20707,53981,53982,20707,20708
20708,53983,53984,20708,20709
20709,53985,53986,20709,20710
20710,53987,53988,20710,20711
20711,53989,53990,20711,20712
20712,53991,53992,20712,20713
20713,53993,53994,20713,20714
20714,53995,53996,20714,20715
20715,53997,53998,20715,20716
20716,53999,54000,20716,20717
20717,54001,54002,20717,20718
20718,54003,54004,20718,20719
20719,54005,54006,20719,20720
20720,54007,54008,20720,20721
20721,54009,54010,20721,20722
20722,54011,54012,20722,20723
20723,54013,54014,20723,20724
20724,54015,54016,20724,20725
20725,54017,54018,20725,20726
20726,54019,54020,20726,20727
20727,54021,54022,20727,20728
20728,54023,54024,20728,20729
20729,54025,54026,20729,20730
20730,54027,54028,20730,20731
20731,54029,54030,20731,20732
20732,54031,54032,20732,20733
20733,54033,54034,20733,20734
20734,54035,54036,20734,20735
20735,54037,54038,20735,20736
20736,54039,54040,20736,0
20737,54041,54042,0,20738
20738,54043,54044,20738,20739
20739,54045,54046,20739,20740
20740,54047,54048,20740,20741
20741,54049,54050,20741,20742
20742,54051,54052,20742,20743
20743,54053,54054,20743,20744
20744,54055,54056,20744,20745
20745,54057,54058,20745,20746
20746,54059,54060,20746,20747
20747,54061,54062,20747,20748
20748,54063,54064,20748,20749
20749,54065,54066,20749,20750
20750,54067,54068,20750,20751
20751,54069,54070,20751,20752
20752,54071,54072,20752,20753
20753,54073,54074,20753,20754
20754,54075,54076,20754,20755
20755,54077,54078,20755,20756
20756,54079,54080,20756,20757
20757,54081,54082,20757,20758
20758,54083,54084,20758,20759
20759,54085,54086,20759,20760
20760,54087,54088,20760,20761
20761,54089,54090,20761,20762
20762,54091,54092,20762,20763
